Date,NSE_NO_OF_CONT,NSE_NO_OF_TRADE,NSE_NOTION_VAL,NSE_PR_VAL,BSE_TTL_TRADED_QTY,BSE_TTL_TRADED_VAL,BSE_AVG_TRADED_PRICE,BSE_NO_OF_TRADES,NSE_CAT_RETAIL_BUY_CR,NSE_CAT_RETAIL_SELL_CR,NSE_CAT_RETAIL_AVG_CR,NSE_EQ_RETAIL_BUY_CR,NSE_EQ_RETAIL_SELL_CR,NSE_EQ_RETAIL_AVG_CR,NSE_MRG_OUTSTANDING_BOD_LAKHS,NSE_MRG_FRESH_EXP_LAKHS,NSE_MRG_EXP_LIQ_LAKHS,NSE_MRG_NET_EOD_LAKHS,NSE_CLT_TOTAL_LONG_CONT,NSE_CLT_FUT_IDX_LONG,NSE_CLT_FUT_IDX_SHORT,NSE_REG_INVESTORS,BSE_REG_INVESTORS,NSE_MFSS_NOS_OF_SUB_ORDER,NSE_MFSS_TOT_SUB_AMT,NSE_MFSS_NOS_OF_RED_ORDER,NSE_MFSS_TOT_RED_AMT,NSE_MFSS_TOT_ORDER,NSE_EQUITY_TOTAL_NO_OF_ORDERS,NSE_FO_TOTAL_NO_OF_ORDERS,NSE_COMMODITY_TOTAL_NO_OF_ORDERS,NSE_MF_NO_OF_ORDERS,NSE_MF_NOTIONAL_TURNOVER,NSE_TBG_CM_NOS_OF_SECURITY_TRADES,NSE_TBG_CM_NOS_OF_TRADES,NSE_TBG_CM_TRADES_QTY,NSE_TBG_CM_TRADES_VALUES,NSE_TBG_FO_INDEX_FUT_QTY,NSE_TBG_FO_INDEX_FUT_VAL,NSE_TBG_FO_STOCK_FUT_QTY,NSE_TBG_FO_STOCK_FUT_VAL,NSE_TBG_FO_INDEX_OPT_QTY,NSE_TBG_FO_INDEX_OPT_VAL,NSE_TBG_FO_INDEX_OPT_PREM_VAL,NSE_TBG_FO_INDEX_OPT_PUT_CALL_RATIO,NSE_TBG_FO_STOCK_OPT_QTY,NSE_TBG_FO_STOCK_OPT_VAL,NSE_TBG_FO_STOCK_OPT_PREM_VAL,NSE_TBG_FO_STOCK_OPT_PUT_CALL_RATIO,NSE_TBG_FO_TOTAL_FO_QTY,NSE_TBG_FO_TOTAL_FO_VAL,NSE_TBG_FO_TOTAL_TRADED_PREM_VAL,NSE_TBG_FO_TOTAL_PUT_CALL_RATIO,NSE_TBG_COM_FUT_QTY,NSE_TBG_COM_FUT_VAL,NSE_TBG_COM_OPT_QTY,NSE_TBG_COM_OPT_VAL,NSE_TBG_COM_OPT_PREM,NSE_TBG_COM_TOTAL_QTY,NSE_TBG_COM_TOTAL_VAL
14-10-2025,369483961.00,106643769.00,691098575828703.75,796903652961.25,709696780.00,58428689574.74,44635743.7499,13590851.00,60773.79,58827.82,59800.80,43346.67,43218.22,43282.44,10799153.72,436949.78,300951.06,10935152.43,116850427,66126,64879,251015598,244653920,,,,,,,,,,,3215,34685477,44189.2,109664.78,137282,26233.79,1199019,81578.49,363099059,68651686.59,72498.25,1.06,6384902,458170.99,7192.11,0.49,370820262,69217669.86,187502.64,1.05,2941,49.91598,103313,5659.933898,52.944898,106254,102.860878
15-10-2025,71682802.00,32786628.00,128313500944462.75,434344406997.75,2250964305.00,185846369615.22,48599443.9288,28141020.00,46471.01,49923.42,48197.22,35956.30,38452.09,37204.19,10935150.29,376387.47,404767.94,10906769.82,27034271,66421,72872,251015598,244653920,,,,,,,,,,,3198,32019841,41237.62,100716.49,121651,23365.57,1219837,83736.32,64820020,12347622.91,36291.46,0.87,6862782,483727.19,7142.98,0.48,73024290,12938451.99,150536.33,0.83,2852,45.942055,137064,7652.733783,44.949533,139916,90.891588
16-10-2025,78962014.00,35210244.00,142046479698929.69,436803460284.70,7761603830.00,645965765898.93,55718172.6510,73857404.00,48483.48,53675.42,51079.45,39492.05,41983.96,40738.01,10905235.87,421582.50,438114.30,10888704.07,27689069,57147,78451,251015598,244653920,,,,,,,,,,,3215,34663233,41962.26,111717.03,140325,27221.99,1457723,104550.68,71132450,13631083.67,35397,0.81,7829564,573564.3,8283.35,0.49,80560062,14336420.64,175453.02,0.78,2959,51.516945,174262,9243.38967025,27.88267025,177221,79.39961525
17-10-2025,172488904.00,68774372.00,321875914788910.12,812690960072.65,608797700.00,51187379295.41,46076832.8685,13450142.00,69967.98,71617.79,70792.89,40696.70,41110.05,40903.38,10885625.51,465737.91,444161.93,10907201.48,62125579,77742,94996,251015598,244653920,,,,,,,,,,,3168,34095231,40532.9,111763.18,173176,33774.34,1639057,116636.96,163101251,31496122.43,72813.74,0.78,9387653,691469.05,8455.35,0.49,174301137,32338002.78,231680.39,0.76,2560,42.110005,9536,511.8239645,10.9805895,12096,53.0905945
20-10-2025,339589184.00,102216478.00,648506695990362.50,757640395147.45,629735820.00,53193525276.25,45767373.4770,12685498.00,64290.37,65896.05,65093.21,35307.98,38291.84,36799.91,10907204.56,381396.56,446537.99,10842063.12,104746488,67131,68806,251015598,244653920,,,,,,,,,,,3244,33702743,42775.26,100097.49,134246,26361.44,1639709,119378.53,330782864,64184083.54,68496.53,0.96,8806320,666586.06,7267.51,0.5,341363139,64996409.57,221504.01,0.95,1275,23.74543,9987,533.899801,11.695801,11262,35.441231
21-10-2025,14720876.00,7251889.00,27065375068144.80,77760166862.30,329052500.00,27811868419.05,40905496.5993,4949991.00,11003.29,11978.84,11491.07,12172.91,10862.24,11517.58,10842063.12,146445.18,102926.37,10885581.93,5259118,16084,19037,251015598,244653920,,,,,,,,,,,3039,9044603,11536.39,19714.12,29698,5836.87,240082,17168.65,13341242,2604489.19,6842.41,0.86,1379634,102048.31,933.61,0.4,14990656,2729543.02,30781.54,0.81,182,3.47938,647,34.06850775,1.07475775,829,4.55413775
22-10-2025,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,15.423865,9032,480.540525,14.509525,10028,29.93339
23-10-2025,87436766.00,43099349.00,158200268628768.50,509741953568.50,8773959090.00,745610935601.50,62041822.4237,87000591.00,73970.56,76069.99,75020.28,36751.11,39363.49,38057.30,10885342.42,434800.76,493299.23,10826843.94,31529893,98959,109252,251015598,244653920,,,,,,,,,,,3219,35819618,53072.93,116842.34,227488,44950.71,4706904,336529.28,76696774,15034590.84,43229.69,0.96,10739992,785436.02,7744.5,0.51,92371158,16201506.85,432454.18,0.89,2611,41.0055,21380,1139.6326255,30.9376255,23991,71.9431255
24-10-2025,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,,,,,,,,,,,3188,28741003,40831.76,89132.4,222244,43477.87,5114006,366744.46,137340602,26794393.7,65545.61,1.08,8723632,659480.73,6097.94,0.54,151400484,27864096.76,481865.88,1.04,3620,57.58933,26579,1399.8402765,29.4912765,30199,87.0806065
27-10-2025,,,,,406316970.00,34527030100.43,44300428.3336,8967541.00,87414.89,90216.85,88815.87,35697.05,37684.30,36690.68,10895126.48,365228.26,434965.23,10825389.52,59013188,95876,100775,251015598,244653920,,,,,,,,,,,3250,31712059,63882.51,96754.8,281481,55444.01,4840420,345736.65,152089191,29751358.44,61709.32,0.96,8879150,669610.17,6550.21,0.51,166090242,30822149.27,469440.19,0.92,3571,52.77731,39796,2097.770771,46.737771,43367,99.515081
28-10-2025,415677120.00,138068381.00,806583159301926.75,982510899401.75,520104110.00,44152287490.88,46739468.2769,11545991.00,108365.46,104359.47,106362.46,40165.55,39049.58,39607.57,10825231.72,451205.81,368155.16,10908282.36,131425569,149616,135700,251015598,244653920,,,,,,,,,,,3240,33701034,50601.05,116153.19,320723,63149.26,3634378,259510.7,409471354,80193088.33,91654.73,0.94,6205766,465227.6,6596.36,0.54,419632221,80980975.89,420911.05,0.93,2547,38.56591,53148,2822.960557,59.834557,55695,98.400467
29-10-2025,59277130.00,30210682.00,109045948015811.91,485269919391.90,1944089780.00,164882163032.52,53151887.0952,27619604.00,54632.31,55824.42,55228.36,41537.16,44549.12,43043.14,10908270.89,426299.04,484690.94,10849878.99,23627319,62399,67543,251015598,244653920,,,,,,,,,,,3205,31843445,45953.85,112298.42,126494,25079.82,1430497,95682.85,53433723,10497901.12,40037.92,0.86,5843407,406693.68,8489.08,0.49,60834121,11025357.47,169289.67,0.82,2752,40.65504,49320,2573.340562,44.816312,52072,85.471352
30-10-2025,62386690.00,30291149.00,116143067077395.64,426817996723.15,8079237740.00,681100031067.32,67589367.2701,74447293.00,50181.55,44020.39,47100.97,39996.06,38656.30,39326.18,10849852.14,447413.28,334594.38,10962671.05,22883770,65070,54227,251015598,244653920,,,,,,,,,,,3180,30741284,61767.19,102485.84,116736,22964.33,1201043,82614.27,57481142,11266112.03,35763.21,0.96,4905548,348194.68,6918.59,0.49,63704469,11719885.31,148260.4,0.92,3132,47.829635,61745,3196.48463,51.99563,64877,99.825265
31-10-2025,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,,,,,,,,,,,3189,32154551,44357.79,110386.57,126086,24716.39,1328853,92146.67,105851791,20651657.16,53507.84,0.99,5845631,422351.7,7887.26,0.51,113152361,21190871.92,178258.16,0.96,1907,31.767348,61634,3288.489959,56.462459,63541,88.229807
03-11-2025,136731574.00,50983032.00,258612175323560.81,585889333883.30,497518800.00,41970239762.96,51736803.3826,10361242.00,52343.33,50789.46,51566.40,37275.04,38041.37,37658.21,10997397.30,408430.33,377984.80,11027842.83,49472890,53694,44557,251015598,244653920,,,,,,,,,,,3216,32491942,55562.5,99211.02,96361,18890.63,1190055,82224.48,131245402,25462487.09,51382.09,0.91,5486172,398730.44,7206.85,0.49,138017990,25962332.64,159704.05,0.89,1931,34.0578,28705,1587.445307,36.172307,30636,70.230107
04-11-2025,288546441.00,83039404.00,550611992963905.12,630441949030.10,610439200.00,51396358076.45,47624510.7613,11012572.00,54569.99,49799.94,52184.96,38160.77,35983.13,37071.95,11029700.40,425319.86,321856.00,11133164.26,96992824,56683,47270,251015598,244653920,,,,,,,,,,,3183,31458078,43779.53,103983.71,109066,21245.53,1215714,84155.36,283040949,54658857.99,56381.43,1,5505492,402341.31,6662.77,0.49,289871221,55166600.19,168445.09,0.99,2790,50.281718,25931,1414.4838225,27.6330725,28721,77.9147905
05-11-2025,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709,31.983112,24841,1347.314144,24.587144,26550,56.570256
06-11-2025,65675525.00,30444427.00,119479454899103.84,398958930518.85,8968652090.00,749329571926.16,58875375.1753,77416552.00,44041.22,42993.31,43517.26,37289.88,36814.07,37051.97,11133169.29,394813.65,334875.64,11193107.31,23845150,49327,51692,251015598,244653920,,,,,,,,,,,3199,36237314,41848.14,114454.44,94871,18427.29,1357415,93843.35,59430129,11496890.15,33033.86,0.94,6245396,451055.34,6862.03,0.51,67127811,12060216.13,152166.53,0.89,4519,81.078385,78988,4130.33339325,30.12089325,83507,111.19927825
07-11-2025,126457952.00,50669139.00,234185185293042.84,639593376027.84,447718890.00,37334060996.71,45202943.5177,9814440.00,60713.82,58990.51,59852.17,38748.41,40190.11,39469.26,11193107.13,326354.27,376688.64,11142772.76,46948112,79470,70755,251015598,244653920,,,,,,,,,,,3214,33294438,43674.99,118390.89,149043,28878.76,1381083,98400.5,119088373,22864191.88,55450.7,0.93,7369579,554326.65,8508.64,0.5,127988078,23545797.79,191238.6,0.9,3747,66.26987,129069,6494.37819125,30.63869125,132816,96.90856125
10-11-2025,131609440.00,47352095.00,245359510385094.62,515548011404.61,405744330.00,33971865820.29,44489842.2950,8278267.00,45513.22,45778.82,45646.02,37799.91,38392.67,38096.29,11140282.85,373545.35,362414.97,11151413.23,48433524,40210,41098,251015598,244653920,,,,,,,,,,,3239,33019837,36163.79,101317.69,75971,14796.32,1108480,75764.93,125230182,24084623.76,44912.75,0.95,6379258,451327.28,6642.05,0.46,132793891,24626512.29,142116.05,0.92,4132,72.564793,158903,7904.715325,36.097325,163035,108.662118
11-11-2025,348056735.00,100552843.00,660956826666494.62,775823973424.61,588351320.00,49236417471.21,47087718.4584,11047886.00,63373.79,63119.03,63246.41,37748.44,38829.88,38289.16,11151362.26,344881.75,377117.24,11119126.78,116582087,76998,71921,251015598,244653920,,,,,,,,,,,3208,32888070,51122.26,104375.46,130578,25404.98,1264928,87282.46,341204695,65599609.04,70621.49,0.93,6852040,496073.63,6960.91,0.47,349452241,66208370.11,190269.84,0.92,4101,72.117753,141209,7235.31372175,35.85397175,145310,107.97172475
12-11-2025,56508202.00,28852826.00,99473000181136.06,411813170288.56,1935420030.00,163427404870.95,50698383.7157,26354401.00,47537.75,52787.27,50162.51,42120.66,45121.72,43621.19,11119126.63,416532.51,472536.04,11063123.10,22549658,56807,66280,251015598,244653920,,,,,,,,,,,3202,34087629,49132.24,115992.45,123051,24149.82,1404181,97649.73,47804232,9316209.53,32149.26,0.95,8703970,631090.48,9032.06,0.46,58035434,10069099.56,162980.87,0.86,3905,68.616438,155506,8413.216484,60.089484,159411,128.705922
13-11-2025,66134741.00,33126497.00,119285451661145.94,438312723678.43,9709196480.00,821445227130.20,56177547.5985,88727443.00,49003.88,51135.61,50069.74,42488.79,42226.39,42357.59,11063122.75,441752.21,392628.24,11112246.72,24282928,60826,67718,251015598,244653920,,,,,,,,,,,3192,33286805,51517.12,110637.5,112457,22137.73,1349074,94704.9,58036048,11331297.24,35847.55,0.9,8098693,597247.93,7983.72,0.47,67596272,12045387.8,160673.9,0.84,4523,76.475005,133255,7225.60353125,53.13953125,137778,129.61453625
14-11-2025,131903806.00,59562493.00,247266655814764.25,727022281404.26,441574350.00,37389002631.86,39989842.2954,10351286.00,65558.61,61719.57,63639.09,38785.59,39012.95,38899.27,11112246.50,373311.54,344092.90,11141465.14,49108987,86787,77657,251015598,244653920,,,,,,,,,,,3196,31193755,56120.19,112397.08,157691,30878.62,1271564,87524.89,124057063,24159574.33,65530.55,0.91,7846743,567091.25,7171.68,0.51,133333061,24845069.09,191105.74,0.88,4197,69.669248,200063,10461.217325,59.058825,204260,128.728073
17-11-2025,125370275.00,48896139.00,235118132357601.53,525716585214.69,374424190.00,31818773369.06,43446763.6776,8021018.00,49683.30,51064.00,50373.65,38493.29,39888.38,39190.83,11141465.14,429648.96,420531.64,11150582.46,47130956,54457,54578,251015598,244653920,,,,,,,,,,,3258,31451804,47477.58,99600.19,97020,19200.31,1229185,83988.24,117702965,22966768.81,46284.9,0.98,7667310,545044.42,6286.75,0.45,126696480,23615001.78,155760.2,0.94,2392,40.010562,207760,10395.022018,17.261018,210152,57.27158
18-11-2025,296035676.00,87580196.00,567449723143791.38,673545817210.09,496342240.00,42145498736.03,43963557.4610,9744520.00,59546.32,56724.95,58135.63,38482.80,36758.93,37620.87,11150565.45,369637.43,249980.93,11270221.96,101877115,61931,61488,251015598,244653920,147614,5464715567.25,53692,4090910583.85,201306,,,,,,3236,31257680,44954.79,117064.74,109917,21624.33,1328641,92034.09,288093226,56166255.71,61404.97,0.99,7942450,578716.61,5949.61,0.47,297474234,56858630.74,181013,0.98,4230,69.146233,4527,253.761515,4.720515,8757,73.866748
19-11-2025,64861760.00,33120691.00,115136508913952.28,437408623147.39,1871046700.00,158959947214.30,51206101.8023,25734562.00,52661.92,54191.48,53426.70,36350.58,38771.75,37561.17,11270084.89,303670.48,353042.00,11220713.38,25067874,65443,71479,251015598,244653920,121928,5226847008.12,64812,2931185305.20,186740,,,,,,3221,31382569,44996.5,98010.09,124168,24548.7,1593840,109118.15,55156494,10825377.18,37299.41,0.9,9705266,688273.71,6441.45,0.45,66579768,11647317.74,177407.71,0.81,3872,61.71223,9875,541.435073,10.042073,13747,71.754303
20-11-2025,65411567.00,31799436.00,116463097705728.11,376627527516.56,7551111530.00,645556478238.51,60660689.6199,67385352.00,55959.69,59752.92,57856.31,36360.89,36723.07,36541.98,11220852.01,365918.28,346336.72,11240433.57,23460610,67633,87589,251015598,244653920,714760,8379835289.51,72198,3364307009.50,786958,,,,,,3207,29327204,47720.82,96628.32,188926,37377.49,4363399,298253.58,55437236,10905816.82,31427.08,0.96,9974331,740492.95,6235.68,0.44,69963892,11981940.84,373293.83,0.85,3813,60.580955,9190,502.417054,11.926554,13003,72.507509
21-11-2025,113582222.00,51537026.00,210995099688186.38,603641675161.06,327502630.00,28068773717.81,43993856.8742,7390947.00,77074.31,75570.64,76322.48,33152.42,32554.74,32853.58,11240433.47,329204.90,250312.29,11319326.09,44285639,106560,110695,251015598,244653920,153634,6535499933.29,86555,3310198750.04,240189,,,,,,3182,28420944,41101.35,90836.23,278539,55169.82,5054194,344314.1,103286028,20350593.01,54557.41,1.06,10296194,748916.96,5806.76,0.5,118914955,21498993.89,459848.09,0.99,3868,62.07348,11688,648.291229,9.486229,15556,71.559709
24-11-2025,144575801.00,60594155.00,274080763488152.22,592912751260.38,374516960.00,32037586460.22,44503445.5717,8051233.00,80000.70,81155.87,80578.29,31130.78,32524.34,31827.56,11319316.71,269831.81,309922.74,11279225.79,55057849,106907,105789,251015598,244653920,221453,6749030694.61,130202,5898589326.21,351655,,,,,,3220,33483706,45342.37,154230.67,260766,51552.85,5017151,338718.92,135790963,26775021.97,54252.45,1.06,8784838,633054.38,5038.83,0.52,149853718,27798348.12,449563.05,1.02,3957,65.070335,14804,832.759038,9.173288,18761,74.243623
25-11-2025,352509755.00,113483028.00,687898967722258.00,754198629482.94,501031400.00,42723236239.37,51076416.5298,10355093.00,93101.35,94255.78,93678.57,28503.72,29186.49,28845.11,11279225.63,246197.48,244707.06,11280716.05,111201255,119750,108686,251015598,244653920,629957,7145028446.61,175661,3534779153.32,805618,,,,,,3220,28621974,36692.3,87713.53,238168,46908.67,3465850,231427.86,346906853,68386910.45,70345.44,0.95,5602902,402986.32,5074.42,0.56,356213773,69068233.3,353756.39,0.95,3699,63.026947,30191,3877.3120615,19.5540615,33890,82.5810085
26-11-2025,57385007.00,27765222.00,107655442759101.75,411709254036.69,2055500500.00,175003824503.90,51440818.4510,26311422.00,46920.08,50767.65,48843.87,31561.46,34970.69,33266.07,11280714.72,269216.09,364766.12,11185164.69,22091056,76970,79790,251015598,244653920,129992,4677825942.33,89010,3889269601.05,219002,,,,,,3200,27722694,34968.77,94725.02,146247,28959.83,1035325,72268.05,53136623,10457219.7,35509.69,0.84,4248384,308324.58,5661.23,0.5,58566579,10866772.16,142398.8,0.81,3847,63.924217,28489,3705.81250025,14.82925025,32336,78.75346725
27-11-2025,65273656.00,30501277.00,123982882912370.78,410750157991.78,9285055280.00,792191929874.84,66876928.9693,86469635.00,45337.00,42293.85,43815.43,31629.41,31635.79,31632.60,11185164.69,330385.58,270473.02,11245077.25,24173122,59226,59329,251015598,244653920,127610,5432805546.52,58499,7617667818.93,186109,,,,,,3202,27297487,35933.6,84815.42,106878,21238.44,949944,67748.23,61361734,12108594.06,35972.95,0.97,3911922,289694.24,5102.07,0.49,66330478,12487274.97,130061.69,0.93,2420,42.128687,35793,3563.09925475,15.79050475,38213,57.91919175
28-11-2025,85633864.00,35879172.00,164209134612688.44,459100084271.23,347669160.00,29947145690.96,42075824.1911,7808152.00,41149.36,39789.64,40469.50,30513.45,31149.02,30831.24,11245077.09,274383.60,263860.55,11255600.13,34474386,32967,34425,251015598,244653920,333053,5888560309.71,71268,2585777054.60,404321,,,,,,3193,26826080,34807.69,82568.35,61423,12218.54,788449,55695.44,81879778,16142493.25,40913.41,1.03,3754086,278420.21,4996.6,0.47,86483736,16488827.44,113823.99,1,2796,51.728887,45310,4687.6239295,18.6349295,48106,70.3638165
01-12-2025,142155411.00,52236885.00,274975624272615.97,579626434582.21,504813020.00,43433530971.62,42419448.8203,10174178.00,50609.12,49509.54,50059.33,32726.80,33254.89,32990.85,11255594.13,310002.65,309897.20,11255699.58,54258948,56637,54296,251015598,244653920,386440,7656841105.71,225881,6151258807.43,612321,,,,,,3228,30658622,41278.53,85216.3,104018,20732.18,873491,61832.42,137903937,27182062.6,52638.02,1.09,4251474,315499.82,5324.63,0.47,143132920,27580127.02,140527.25,1.06,2034,40.415818,66607,3414.91008275,23.26308275,68641,63.67890075
02-12-2025,291845868.00,84967753.00,567508170245750.38,635645556879.38,520696630.00,44623305730.63,47965905.7966,9687762.00,51091.02,47022.80,49056.91,31293.26,30683.89,30988.57,11255692.95,286791.42,242084.00,11300400.37,99326030,60350,42998,251015598,244653920,171056,5262093483.77,59079,3493950951.82,230135,,,,,,3211,28872582,48777.82,93813.57,107797,21321.6,879898,62018.99,288243725,56485895.95,59179.47,1.09,3602143,264921.07,4385.08,0.5,292833563,56834157.61,146905.14,1.08,2904,57.929875,92215,4848.60476475,29.15076475,95119,87.08063975
03-12-2025,57276483.00,27498078.00,106424037704178.31,389232703351.02,2342928760.00,199562882787.02,50909456.6209,29866492.00,46266.35,41357.23,43811.79,32142.98,32026.90,32084.94,11300400.37,296432.15,269314.74,11327517.78,22621776,71647,54467,251015598,244653920,178321,6984820712.80,69871,6798389883.30,248192,,,,,,3227,30266133,47700.97,93381.69,125698,24816.74,1092803,76078.76,52380759,10288196.25,33573.53,0.95,4895724,354207.53,5349.74,0.51,58494984,10743299.28,139818.77,0.9,2746,57.053207,89646,4751.466244,21.462744,92392,78.515951
04-12-2025,59864968.00,28073183.00,111796052369383.34,360623957860.44,9450346010.00,805570913993.77,56043263.3717,81725740.00,38792.38,39661.05,39226.71,29854.25,31256.55,30555.40,11327517.78,251467.13,284559.56,11294425.35,22719159,53856,55180,251015598,244653920,136719,5374012228.03,56042,3646671471.93,192761,,,,,,3224,28516989,45819.19,88337,96103,19004.65,935460,64642.42,55353569,10854412.53,31035.35,0.92,4511399,325192.71,5027.05,0.5,60896531,11263252.31,119709.47,0.88,2602,56.285703,109305,5951.107141,26.047641,111907,82.333344
05-12-2025,118274684.00,49292783.00,224719945623261.88,576860400891.97,488663230.00,41946889247.84,42226354.5466,10655051.00,52663.44,55390.57,54027.01,30293.59,32038.60,31166.10,11294420.20,253808.00,324695.97,11223532.23,43473149,69454,74630,251015598,244653920,1046187,8797495521.01,209411,2856648405.96,1255598,,,,,,3203,27964526,43824.51,91780.56,135694,27048.39,1133007,77905.32,112252147,22047720.34,50753.95,0.93,6022537,424274.22,6932.09,0.54,119543385,22576948.27,162639.75,0.9,2134,46.817262,154134,8322.417837,26.444837,156268,73.262099
08-12-2025,167114987.00,60878798.00,319526855427870.44,636763270143.78,566456330.00,48460044642.43,50872132.2422,11774825.00,58104.03,55835.14,56969.58,33736.47,33212.60,33474.54,11223532.18,329602.89,341012.74,11212122.34,59799635,74680,72238,251015598,244653920,586448,8065834415.26,169039,105361116593.02,755487,,,,,,3256,33701554,42661.54,96755.79,144159,28422.24,1239321,85350.5,160542852,31481232.9,56102.4,1.03,6572135,471452.65,7573.93,0.65,168498467,32066458.29,177449.07,1.01,1167,25.795723,339045,18732.91975275,36.85025275,340212,62.64597575
09-12-2025,376164789.00,112869765.00,723982769051014.62,838294345335.19,726194120.00,61783609003.34,48134774.8902,13712533.00,61564.03,60705.58,61134.81,34984.52,36402.19,35693.35,11212122.33,242512.12,309321.94,11145312.51,118622512,71859,68299,251015598,244653920,148023,5354175173.74,57814,4132084995.04,205837,,,,,,3217,34342857,46336.56,106148.28,136851,26671.22,1156463,79541.23,370294679,71976652.98,77379.26,0.93,5870110,421623.92,6450.18,0.62,377458103,72504489.35,190041.89,0.93,1541,33.524692,290577,15539.05286525,22.02811525,292118,55.55280725
10-12-2025,73861069.00,35922518.00,136895646470498.17,484116898611.02,2745791110.00,232914234749.72,45740187.8854,35670736.00,45105.00,43465.82,44285.41,34122.14,32873.66,33497.90,11143564.22,271745.87,212282.38,11203027.70,28707623,58308,55930,251015598,244653920,1640769,11722648199.40,293183,5714570279.60,1933952,,,,,,3214,31032482,41719.31,95826.74,105052,20484.22,1032221,69799.66,68011219,13282894.39,42114.56,0.98,5849850,406670.25,6297.13,0.58,74998342,13779848.52,138695.57,0.94,2806,53.45924,7478,412.24853975,8.44028975,10284,61.89952975
11-12-2025,76585133.00,36434204.00,142195394509862.91,451638654172.11,9478710620.00,802879301828.95,56570784.9919,89773365.00,41438.97,43492.94,42465.96,29739.45,31545.68,30642.57,11203027.70,202837.03,236426.67,11169438.07,27559271,60076,58469,251015598,244653920,149489,5121370447.72,56137,4853548813.77,205626,,,,,,3214,26535992,39357.71,79300.78,117705,23020.7,998460,68038.82,70865008,13819586.77,39342.62,0.91,5720125,399952.68,5821.24,0.53,77701298,14310598.97,136223.38,0.87,3228,62.525213,18092,988.46414425,22.37989425,21320,84.90510725
12-12-2025,108259332.00,45485281.00,203688400906944.38,542503321631.01,445991280.00,38106049579.54,40728962.6442,9088027.00,49743.43,50369.83,50056.63,31990.82,33957.25,32974.04,11169437.99,253195.00,323059.83,11099573.16,42909497,56287,53078,251015598,244653920,178187,6364413071.03,65832,4989610875.69,244019,,,,,,3201,27286400,42776.6,86390.02,107535,21081.3,1030176,69786.67,101897315,19924468.08,47867.57,0.97,6362017,444372.01,6382.76,0.46,109397043,20459708.06,145118.3,0.93,2220,42.502657,17940,980.8614485,19.0354485,20160,61.5381055
15-12-2025,140755032.00,52538590.00,268023789033579.56,536629595663.22,495377190.00,42245627818.45,42128988.5790,9657453.00,46671.85,44772.31,45722.08,32171.18,31696.63,31933.90,11098507.86,259471.56,240085.30,11117894.12,52977509,49976,48375,251015598,244653920,1313769,10413076801.25,272098,6739954347.74,1585867,,,,,,3242,28464885,43305.48,79972.97,93161,18247.44,935983,63697.15,135288038,26416168.03,48390.25,0.98,5466994,386210.88,5272.71,0.49,141784176,26884323.5,135607.55,0.96,2611,48.966638,24318,1331.4924715,23.7784715,26929,72.7451095
16-12-2025,273603204.00,79214972.00,525572362043348.12,586124834047.01,547658540.00,46610604311.44,44244134.6002,9676085.00,48762.71,46140.66,47451.68,30910.58,29247.78,30079.18,11117893.76,292214.15,198072.39,11212035.52,95620908,57050,54385,251015598,244653920,135393,5349016783.77,58818,3352060268.25,194211,,,,,,3217,28265852,39374.81,83984.54,105339,20580.92,1069369,72858.18,267804399,52145386.38,53632.17,1.03,5798805,411849.82,4980.32,0.52,274777912,52650675.3,152051.59,1.01,2598,54.45028,35361,1913.0955885,31.0105885,37959,85.4608685
17-12-2025,56316776.00,27824622.00,102609483292645.80,361664363462.05,2227815240.00,188903683913.93,47234546.5696,28111890.00,36842.34,35766.80,36304.57,31911.42,32044.89,31978.15,11212035.05,273903.42,231698.69,11254239.78,22634278,43616,39758,251015598,244653920,138576,4568305801.06,69551,3417067310.55,208127,,,,,,3231,28077055,40759.53,85179.75,80538,15636.34,997545,67925.17,50333188,9835377.25,31167.83,0.98,5983588,425571.08,4998.61,0.54,57394859,10344509.84,119727.95,0.92,2869,56.512427,35423,1930.34360575,27.26360575,38292,83.77603275
18-12-2025,66758431.00,31674387.00,121258920563764.50,373024705867.90,8767981740.00,741784940562.62,53882296.7593,79046508.00,39686.80,40490.57,40088.68,32156.64,33821.22,32988.93,11254239.00,217476.26,266783.93,11204931.32,24602941,54323,56049,251015598,244653920,156221,9445184474.77,58660,3753344123.86,214881,,,,,,3215,29913405,43797.69,87865.32,108971,21165.28,1301095,87720.89,59607305,11627181.52,31875.63,0.91,7151126,498710.54,5426.84,0.52,68168497,12234778.23,146188.64,0.86,2024,40.243523,33133,1808.950717,22.286717,35157,62.53024
